01340
06650
06330
06560
06220
06400
06210
06590
06C01
06810
06C01
06530
06130
06550
06110
06370
06250
06580
07160
07000
07400
07190
07210
07310
07800
07700
07440
07240
07350
07360
07220
07250
07340
07100
07290
07410
07370
07270
07130
07300
07430
07570
07C05
07500
07C05
07690
07790
07610
07200
07530
07600
07140
07330
07120
07460
07C04
07110
07C01
07150
07C03
07C02
07230
07380
07470
07C04
07C01
07260
07C03
48C05
07C02
08300
08090
08190
08310
08130
08260
08290
08150
08270
08380
08430
08160
08220
08410
08000
08360
08460
08440
08700
08450
08350
08500
08320
08120
08230
08600
08800
08170
08210
08250
08400
08390
08370
08240
08200
08140
08110
08330
09240
09310
09320
09400
09800
09250
09000
09C01
09120
09C01
09140
09220
09300
09C01
09330
09340
09600
09200
09130
09100
09160
09190
09230
09500
09700
09290
09350
09420
09210
09270
10200
10700
10140
10330
10220
10150
10240
10310
10110
10500
10360
10230
10600
10410
10000
10160
10340
10320
10130
10210
10190
10270
10800
10260
10390
10250
10120
10430
10400
10290
10170
10380
10510
10100
10350
10280
10440
10420
10300
10370
11800
11330
11220
11700
11600
11C02
11160
11000
11C04
11570
11250
11C04
11610
11350
11620
11360
11120
11200
11110
11100
11510
11590
11560
11430
11480
11370
11C01
11C01
11210
11C05
11C05
11320
11300
11240
11290
11C02
11170
11140
11410
11340
11420
11500
11150
11270
11260
11400
11230
11310
12210
12130
12510
12310
12500
12340
12600
12140
12C04
12420
12330
12470
12C04
12460
12740
12000
12450
12630
12850
12320
12300
12260
12390
12700
12110
12160
12270
12350
12800
12240
12120
12220
12200
12440
12170
12520
12430
12360
12290
12380
12370
12550
12480
12150
12400
12560
12C03
12100
12C01
12410
12490
12230
12C02
12C02
12C01
12C03
13400
13470
13260
13600
13780
13420
13821
13830
13190
13390
13720
13320
13480
13950
13120
13850
13112
13170
13105
13124
13380
13360
13119
13240
13109
13100
13250
13111
13510
13450
13580
13680
13590
13300
13880
13122
13130
13620
13220
13820
13180
13740
13700
13340
13730
13960
13127
13270
13800
13500
13110
13920
13100
13790
13710
13C01
13610
13650
13C02
13114
13C01
13530
13C02
13770
13980
13930
13C03
13570
13440
13350
13160
13810
13430
13630
13690
13330
13113
13410
13640
13520
13910
13370
13940
13890
13550
13660
13750
13840
13870
13670
13760
13210
13560
13C03
13200
13150
13990
13103
13140
13230
13460
13310
14250
14280
14740
14760
14000
14650
14210
14123
14111
14790
14980
14370
14940
14630
14840
14610
14730
14200
14670
14120
14700
14140
14220
14620
14170
14270
14420
14190
14680
14290
14340
14690
14100
14C03
14860
14430
14640
14950
14910
14130
14800
14160
14390
14460
14C03
14850
14590
14C02
14510
14C02
14360
14400
14710
14480
14240
14C01
14C01
14490
14970
14440
14990
14112
14550
14230
14330
14880
14520
14470
14450
14830
14780
14530
14920
14150
14750
14114
14310
14260
14350
14380
14410
14540
14500
14770
14570
14320
14110
14930
15150
15130
15000
15250
15800
15140
15600
15340
15290
15310
15120
15590
15220
15300
15160
15100
15700
15380
15110
15240
15400
15200
15500
15270
15C01
15170
15320
15350
15190
15C01
15260
43450
15210
16190
16000
16390
16250
16C02
16320
16380
16440
16410
16220
16730
16400
16C02
16470
16300
16130
16120
16360
16480
16200
16100
16370
16720
16500
16140
16490
16560
16170
16290
16460
16C01
16450
16350
16240
16420
16260
16230
16150
16330
16270
16570
16C01
16430
16110
16590
16310
16160
16340
16600
16710
16800
17C01
17139
17137
17C02
17630
17140
17000
17580
17C01
17C02
17180
17138
17940
17740
17410
17290
17540
17230
17690
17440
17170
17220
17700
17870
17340
17C03
17C03
17300
17350
17380
17400
17770
17470
17160
17490
17330
17430
17100
17610
17460
17510
17810
17500
17150
17120
17520
17800
17210
17240
17270
17360
17130
17260
17132
17200
17110
17530
17600
17620
17250
17560
17C05
17890
17550
17750
17320
17C04
17390
17480
17370
17570
17780
17C05
17730
17C04
17190
17420
17310
17640
18250
18110
18410
18260
18700
18220
18300
18240
18000
18380
18510
18390
18500
18120
18290
18310
18570
18400
18100
18330
18230
18200
18340
18150
18170
18140
18600
18520
18210
18800
18370
18320
18350
18130
18190
18160
18270
18360
19190
19380
19240
19400
19230
19120
19390
19510
19350
19450
19C01
19320
19150
19270
19410
19800
19700
19130
19000
19210
19460
19490
19C01
19310
19500
19100
19600
19360
19520
19260
19200
19250
19220
19430
19290
19170
19110
19370
19300
19160
19140
19340
19550
19470
21121
21380
21490
21160
21000
21410
21370
21240
21310
21130
21270
21610
21760
21850
21110
21560
21300
21800
21600
21510
21400
21390
21150
21450
21350
21500
21540
21570
21120
21580
21330
21460
21290
21520
21C01
21C01
21260
21210
21140
21530
21700
21230
21420
21360
21320
21170
21340
21C03
21C02
21430
21910
21200
21220
21470
21C03
21640
21550
21C02
21590
22170
22800
22120
22440
22360
22960
22190
22590
22000
22940
22950
22100
22130
22250
22350
22430
22630
22240
22550
22400
22980
22770
22490
22690
22270
22370
22C01
22830
22380
22C01
22460
22510
22530
22210
22330
22320
22150
22230
22600
22640
22140
22810
22390
22160
22480
22970
22110
22290
22570
22200
22420
22340
22780
22540
22720
22310
22300
22520
22450
22680
22C03
22610
22500
22580
22410
22740
22700
22220
22710
22560
22260
22C03
22470
22820
22C02
22730
22660
22C02
23380
23000
23210
23400
23160
23220
23320
23240
23430
23C01
23C01
23270
23360
23300
23290
23250
23150
23200
23700
23480
23170
23C02
23C04
23190
23140
23230
23600
23110
23130
23C02
23C03
23100
23350
23C03
23C04
24430
24400
24750
24650
24190
24460
24660
24410
24700
24110
24140
24350
24000
24480
24150
24560
24440
24100
24540
24230
24130
24610
24520
24240
24500
33220
24680
24510
24300
24600
24270
24160
24420
24340
24320
24310
24360
24530
24800
24470
24640
24450
24630
24490
24210
24220
24590
24290
24260
24390
24330
24120
24170
24550
24250
24380
24370
24200
24570
24580
24620
25320
25440
25610
25170
25870
25720
25410
25000
25290
25480
25770
25660
25115
25220
25330
25640
25620
25360
25C04
25110
25C02
25580
25C02
25C04
25C04
25C04
25340
25250
25750
25C01
25680
25420
25380
25470
25430
25200
25190
25120
25140
25450
25260
25C01
25630
25310
25490
25400
25150
25230
25600
25460
25350
25700
25530
25300
25520
25270
25690
25560
25210
25240
25390
25510
25800
25370
25650
25C03
25160
25500
25C03
25130
26600
26500
26320
26000
26780
26200
26760
26800
26160
26450
26270
26740
26290
26700
26250
26150
26770
26400
26C03
26110
26340
26C04
26120
26C03
26170
26460
26790
26C02
26190
26230
26510
26130
26220
26420
26C02
26140
26300
26260
26240
26330
26750
26350
26210
26730
26C01
26C01
26540
26380
26100
27570
27120
27930
27C01
27240
27130
27160
27220
27C01
27640
27730
27C09
27000
27530
27780
27C09
27540
27750
27180
27C03
27810
27C03
27C08
27250
27170
27C07
27110
27330
27400
27550
27C07
27410
27C08
27470
27500
27290
27260
27310
27230
27300
27210
27350
27270
27560
27390
27680
27450
27600
27460
27370
27430
27940
27490
27700
27520
27670
27340
27690
27100
27590
27740
27920
27140
27380
27420
27C05
27C11
27C04
27630
27C10
27620
27C02
27510
27C10
27950
27910
27C05
27C04
27C06
27C06
27C11
27200
27C02
28320
28630
28300
28700
28130
28410
28210
28000
28360
28230
28600
28500
28260
28170
28270
28340
28350
28250
28100
28380
28330
28120
28240
28190
28400
28290
28480
28160
28110
28310
28150
28800
28220
28140
28200
29950
29510
29500
29170
29940
29700
29000
29820
29200
29850
29860
29810
29870
29290
29C02
29260
29830
29840
29217
29280
29650
29660
29233
29450
29610
29410
29620
29670
29C01
29800
29640
29400
29241
29420
29600
29252
29630
29250
29440
29C01
29890
29460
29490
29880
29430
29480
29560
29690
29190
29570
29270
29150
29C05
29530
29370
29160
29100
29590
29390
29180
29470
29C02
29550
29246
29540
29C05
29C03
29790
29C04
29710
29730
29C03
29C04
29750
29760
29740
29720
29780
29300
29380
29360
29900
29310
29140
29350
29920
29930
29340
29910
30230
30132
30128
30540
30000
30220
30470
30620
30300
30640
30127
30320
30210
30920
30660
30510
30740
30240
30129
30C03
30800
30600
30C03
30700
30760
30390
30200
30130
30330
30630
30290
30133
30126
30840
30150
30490
30131
30650
30400
30100
30500
30190
30450
30430
30580
30160
30110
30530
30360
30960
30340
30410
30560
30520
30350
30670
30C04
30140
30C04
30250
30114
30260
30C02
30C04
30820
30480
30870
30460
30C02
30170
30730
30980
30C01
30C01
30610
30570
30720
30440
30C01
30380
30270
30C01
31000
31380
31130
31850
31660
31340
31180
31280
31240
31140
31320
31570
31650
31590
31810
31120
31670
31520
31840
31700
31530
31480
31620
31150
31780
31770
31330
31790
31470
31490
31270
31600
31880
31410
31820
31830
31170
31550
31460
31190
31290
31450
31310
31870
31540
31390
31560
31750
31860
31220
31250
31230
31420
31510
31110
31160
31210
31440
31360
31800
31260
31580
31370
31350
31430
32290
32720
32110
32230
32140
32000
32120
32300
32400
32450
32550
32170
32350
32320
32160
32730
32420
32130
32370
32220
32810
32270
32260
32460
32390
32240
32200
32360
32430
32600
32380
32410
32800
32190
32100
32480
32310
32500
32440
32700
32340
32490
32150
32330
32250
33000
33520
33110
33130
33400
33140
33440
33810
33370
33530
33750
33270
33560
33150
33310
33450
33460
33480
33340
33290
33121
33250
33320
33590
33990
33680
33123
33180
33112
33160
33780
33930
33185
33127
33700
33640
33650
33610
33170
33850
33600
33510
33120
33740
33430
33980
33730
33830
33380
33113
33840
33690
33470
33125
33138
33260
33114
33950
33770
33124
33760
33190
33720
33880
33410
33210
33540
33670
33360
33550
33490
33580
33350
33500
33240
33790
33420
33890
33570
33126
33133
33660
33141
33330
33870
33230
33390
33710
33910
33820
33620
33920
33860
34970
34000
34250
34470
34830
34790
34990
34980
34820
34670
34160
34130
34170
34280
34920
34400
34590
34740
34190
34150
34380
34800
34230
34260
34650
34270
34660
34690
34C02
34725
34C02
34880
34570
34730
34680
34430
34290
34210
34360
34530
34480
34600
34220
34330
34310
34610
34120
34490
34720
34460
34390
34240
34370
34510
34320
34440
34C01
34C01
34620
34630
34500
34760
34420
34710
34410
34350
34300
34540
34550
34140
34110
34770
34340
34560
34200
34450
34750
35135
35000
35136
35770
35132
35250
35830
35270
35440
35490
35630
35190
35520
35720
35760
35137
35750
35360
35160
35310
35590
35290
35850
35650
35740
35470
35600
35580
35230
35890
35330
35550
35170
35150
35131
35320
35620
35390
35480
35660
35380
35690
35130
35370
35680
35500
35530
35510
35220
35410
35210
35640
35134
35113
35450
35240
35560
35460
35133
35340
35300
35140
35420
35235
35120
35260
35430
35800
35C01
35350
35780
35870
35540
35960
35610
35730
35C01
35400
36120
36330
36230
36000
36130
36350
36250
36140
36150
36210
36200
36270
36400
36100
36160
36800
36340
36190
36260
36500
36700
36290
36110
36310
36370
36170
36300
36240
36360
36220
36600
36180
36320
37000
37400
37270
37110
37150
37530
37460
37210
37390
37310
37380
37700
37160
37260
37350
37600
37290
37240
37170
37320
37800
37250
37550
37500
37120
37420
37220
37190
37510
37130
37300
37520
37340
37360
37140
37330
37370
37230
37540
38190
38330
38700
38000
38240
38320
38800
38560
38410
38130
38610
38220
38450
38400
38600
38360
38113
38114
38C05
38C04
38C02
38650
38740
38930
38640
38350
38C05
38250
38750
38C04
38770
38C02
38860
38C03
38C03
38760
38170
38180
38580
38530
38490
38420
38380
38120
38570
38660
38620
38950
38134
38830
73670
38460
38280
38510
38300
38390
38110
38230
38630
38290
38118
38480
38890
38080
38690
38140
38440
38260
38270
38850
38730
38090
38870
38590
38980
38940
38070
38150
38550
38122
38790
38670
38121
38200
38780
38540
38138
38370
38680
38470
38160
38500
38210
38840
38430
38340
38960
39800
39270
39320
39240
39140
39160
39190
39210
39130
39230
39570
39000
39120
39110
39300
39250
39200
39310
39400
39150
39220
39C02
39260
39C02
39170
39C01
39C01
39500
39600
39700
39290
39380
39410
39100
39350
39330
40430
40120
40310
40200
40410
40280
40240
40170
40600
40090
40420
40260
40210
40160
40C01
40630
40000
40460
40C01
40990
40150
40140
40300
40180
40230
40390
40130
40100
40530
40C02
40440
40510
40220
40C02
40800
40330
40320
40110
40700
40190
40500
40400
40380
40360
40250
40370
40270
40290
40350
40465
41400
41330
41000
41120
41190
41150
41700
41260
41350
41250
41130
41600
41110
41320
41230
41220
41210
41300
41200
41140
41500
41310
41100
41800
41170
41240
41290
41270
41160
41370
41360
42230
42000
42530
42650
42270
42390
42320
42800
42C04
42140
42480
42350
42580
42C04
42152
42420
42410
42400
42570
42290
42520
42220
42240
42700
42490
42660
42150
42500
42820
42260
42370
42720
42C01
42310
42C01
42155
42300
42640
42153
42C02
42590
42460
42670
42110
42190
42C03
42840
42120
42123
42360
42C03
42470
42750
42210
42630
42810
42C02
42330
42780
42380
42130
42160
42550
42600
42560
42C06
42C05
42170
42940
42C06
42890
42340
42C05
42610
42680
42450
43150
43200
43700
43110
43210
43800
43590
43500
43260
43C02
43190
43220
43120
43140
43400
43000
43600
43520
43290
43330
43130
43C02
43240
43620
43100
43270
43580
43380
43C04
43300
43C01
43370
43340
43350
43160
43360
43C04
43770
43410
43C01
43170
43320
43230
43250
43420
43750
44000
44700
44880
44360
44220
44610
44800
44830
44340
44860
44400
44710
44230
44150
44370
44540
44470
44521
44119
44440
44240
44522
44850
49123
44980
49440
44170
44130
44390
44110
44290
44590
44660
44520
44810
44670
44410
44460
44740
44160
44530
44350
44500
44420
44490
44510
44780
44630
44380
44117
44720
44260
44750
44480
44550
44600
44570
44320
44580
44640
44680
44650
44560
44760
44118
44310
44270
44620
44770
44210
44250
44730
44140
44450
44115
44190
44690
44430
44330
44840
44120
44116
45160
45130
45190
45370
45240
45740
45000
45590
45560
45650
45750
45410
45140
45310
45520
45380
45770
45760
45460
45430
45620
45110
45260
45800
45530
45570
45150
45450
45600
45510
45730
45550
45640
45400
45230
45200
45500
45420
45210
45630
45290
45250
45120
45360
45320
45220
45700
45720
45480
45170
45300
45330
45390
45270
45340
45490
45680
45470
46140
46300
46090
46230
46800
46C01
46330
46150
46000
46350
46700
46170
46250
46310
46C01
46340
46220
46200
46500
46120
46320
46400
46270
46600
46260
46100
46130
46210
46110
46160
46190
47000
47170
47220
47310
47480
47230
47550
47240
47130
47600
47270
47450
47510
47390
47520
47350
47800
47190
47420
47160
47700
47250
47120
47200
47410
47320
47260
47430
47400
47360
47110
47370
47140
47290
47470
47300
47500
47210
47330
47440
47340
47150
47380
48190
48800
48170
48600
48000
48400
48C05
48700
48C02
48C03
48C04
48100
48C04
48160
48C02
48C03
48C03
48310
48200
48130
48500
48230
48140
48150
48C01
48120
48340
48C01
49000
49125
49330
49220
49640
49460
49124
49140
49112
49480
49800
49320
49290
49120
49190
49610
49130
49250
49650
49490
49430
49150
49160
49390
49350
49680
49400
49730
49700
49260
49540
49750
49310
49380
49560
49690
49590
49360
49670
49340
49300
49450
49740
49280
49710
49230
49660
49600
49070
49410
49122
49170
49110
49080
49530
49270
49510
49620
49570
49420
49500
49240
49370
49520
50180
50680
50620
50500
50000
50420
50810
50800
50160
50C01
50570
50890
50410
50880
50C01
50530
50240
50170
50300
50720
50320
50150
50520
50140
50870
50370
50640
50610
50220
50600
50670
50850
50730
50540
50610
50230
50200
50400
50430
50560
50660
50210
50290
50510
50710
50350
50190
50450
50590
50490
50250
50770
50380
50440
50480
50760
50630
50310
50270
50340
50390
50360
50260
50700
50580
50690
50550
50460
50110
50330
50100
50120
50840
50470
51430
51370
51100
51170
51400
51360
51390
51140
51500
51350
51220
51380
51600
51110
51490
51420
51450
51150
51800
51330
51000
51240
51510
51460
51520
51470
51260
51250
51290
51230
51190
51300
51130
51340
51320
51200
52100
51120
51700
51160
51270
51480
51210
51310
52340
52400
52120
52360
52500
52250
52160
52210
52240
52190
52200
52260
52150
52000
52600
52140
52C01
52700
52800
52230
52130
52110
52310
52300
52170
52C01
52220
52320
52410
52270
52290
53940
53210
53600
53230
53700
53160
53960
53370
53150
53470
53260
53950
53000
53970
53240
53140
61420
53250
53200
53290
53170
53400
53340
53350
53320
53270
53800
53410
53540
53360
53390
53480
53300
53440
53120
53420
53640
53810
53100
53190
53500
53380
53220
53110
54770
54136
54280
54670
54690
54220
54000
54370
54510
54110
54420
54130
54270
54710
54180
54140
54410
54500
54250
54390
54520
54820
54320
54340
54380
54600
54450
54540
54210
54C02
54120
54360
54290
54480
54300
54C03
54630
54950
54C03
54C02
54115
54740
54460
54170
54112
54200
54470
54C07
54385
54C08
54113
54C04
54C07
54230
54330
54119
54840
54570
54850
54C04
54700
54C08
54C07
54C05
54800
54150
54760
54C06
54580
54980
54890
54940
54780
54310
54C05
54240
54790
54660
54910
54C06
54260
54560
54490
54620
54640
54C01
54190
54720
54870
54400
54680
54730
54860
54440
54590
54C01
54810
54960
54135
54350
54920
54430
54650
54880
54750
55130
55170
55800
55300
55120
55000
55260
55250
55210
55290
55200
55190
55500
55140
55220
55160
55310
55400
55110
55230
55320
55700
55600
55270
55150
55100
55430
55240
55840
56190
56C01
56640
56870
56130
56750
56C01
56C01
56450
56370
56760
56880
56890
56730
56860
56000
56400
56360
56550
56330
56340
56950
56410
56290
56170
56700
56690
56470
56740
56570
56680
56670
56510
56150
56310
56500
56420
56390
56580
56920
56250
56120
56300
56930
56660
56350
56800
56380
56230
56140
56430
56220
56910
56200
56490
56460
56590
56600
56260
56100
56270
56240
56850
56620
56480
56110
56160
56520
56560
56650
56540
56630
56440
56320
56770
56530
57300
57140
57000
57000
57860
57160
57120
57525
57130
57680
57420
57245
57580
57640
57530
57220
57365
57000
57590
57560
57340
57670
57170
57400
57790
57C04
57C05
57260
57930
57370
57630
57850
57820
57870
57C04
57410
57230
57200
57720
57510
57620
57520
57910
57430
57990
57960
57450
57460
57800
57980
57600
57470
57540
57350
57380
57660
57730
57690
57490
57890
57880
57740
57500
57920
57320
57360
57310
57550
57150
57290
57C01
57270
57480
57570
57330
57100
57180
57440
57390
57710
57190
57650
57175
57240
57250
57700
57840
57780
58270
58240
58160
58000
58660
58340
58470
58260
58180
58130
58300
58490
58200
58450
58350
58310
58700
58400
58220
58210
58460
58410
58600
58150
58320
58440
58640
58110
58230
58190
58800
58C01
58C02
58420
58170
58C01
58330
58140
58C02
58390
58250
58370
58290
58380
58360
59155
59000
59260
59790
59491
59110
59370
59560
59890
59130
59840
59520
59350
59237
59118
59117
59251
59112
59221
59133
59147
59272
59320
59263
59810
59120
59139
59185
59211
59113
59175
59136
59310
59152
59551
59710
59830
59780
59235
59242
59510
59273
59239
59283
59246
59162
59390
59262
59261
59115
59100
59150
59170
59290
59910
59700
59420
59200
59166
59250
59126
59960
59223
59280
59249
59134
59160
59193
59236
59496
59116
59480
59930
59274
59184
59180
59279
59140
59430
59760
59153
59820
59C01
59210
59495
59229
59285
59470
59670
59299
59630
59123
59114
59254
59270
59143
59122
59492
59C01
59173
59189
59190
59940
62350
59253
59660
59850
59181
59232
59194
59580
59165
59950
59870
59490
59187
59176
59171
59179
59148
59287
59167
59182
59146
59286
59151
59265
59169
59552
59553
59500
59247
59128
59234
59259
59252
59450
59119
59400
59266
59554
59980
62147
59137
59161
59267
59540
59191
59225
59258
59127
59295
59C02
59141
59159
59238
59241
59281
59C02
59142
59215
59269
59300
59296
59111
59220
59282
59124
59198
59121
59255
59195
59174
59156
59233
59172
59224
59293
59125
59227
59410
59494
59135
59192
59178
59860
59199
59230
59278
59158
59970
59226
59590
59163
59154
59990
59770
59264
59243
59920
59880
59690
59620
59129
59138
59360
59530
59730
59157
59145
59213
59217
59144
59294
59218
59550
59214
59277
59188
59292
59271
59600
59570
59168
59680
59750
59460
59720
59164
59245
59131
59149
59186
59440
59132
59330
59740
59216
59C03
59244
59219
59610
59C03
59177
59212
60480
60690
60130
60120
60360
60C05
60000
60860
60510
60112
60190
60420
60210
60650
60220
60430
60390
60240
60380
60370
60590
60730
60850
60960
60570
60790
60C05
60250
60155
60110
60540
60460
60820
60230
60660
60100
60530
60119
60C04
60160
60C04
60340
60175
60620
60300
60C02
60810
60700
60440
60C02
60500
60580
60950
60330
60800
60117
60270
60520
60260
60128
60560
60410
60740
60550
60880
60350
60129
60320
60123
60680
60710
60200
60127
60610
60126
60400
60C01
60170
60310
60C03
60C03
60640
60490
60150
60138
60C01
60C03
60280
60600
60940
60140
60870
60290
60180
61000
61410
61500
61700
61140
61600
61390
61170
61320
61330
61250
61240
61350
61C01
61550
61130
61270
61120
61190
61470
61560
61360
61110
61340
61290
61380
61260
61300
61230
61400
61370
61570
61200
61430
61160
61100
61310
61150
61C01
61210
61800
61220
61440
61790
62116
62217
62121
62161
62760
62000
62810
62450
62123
62124
62158
62111
62173
62128
62175
62270
62118
62223
62144
62159
62153
62320
62580
62860
62490
62156
62117
62182
62112
62380
62690
62650
62142
62850
62310
62127
62134
62770
62550
62150
62130
62240
62170
62500
62129
62460
62990
62140
62570
62560
62219
62180
62390
62600
62870
62176
62630
62780
62520
62155
62360
62200
62830
62187
62224
62480
62152
62230
62280
62164
62340
62250
62179
62132
62100
62126
62231
62185
62720
62930
62610
62890
62370
62910
62137
62730
62215
62162
62120
62510
62960
62575
62145
62157
62232
62190
62400
62920
62330
62122
62136
62131
62260
62620
62700
62151
62470
62C01
62940
62C01
62540
62149
62138
62410
62400
62220
62840
62113
62820
62290
62980
62880
62160
62143
62210
62172
62300
62530
62800
62670
62680
62114
62420
62740
62440
62218
62750
62221
62430
62970
62710
62119
62141
62110
62790
62640
62950
62590
63510
63112
63118
63000
63360
63530
63170
63C05
63160
63190
63C05
63520
63117
63800
63111
63370
63430
63115
63540
63590
63210
63970
63110
63760
63820
63122
63400
63450
63830
63740
63470
63150
63C04
63230
63750
63240
63870
63130
63340
63420
63500
63730
63570
63690
63810
63610
63270
63320
63C04
63580
63C03
63114
63850
63490
63670
63C03
63950
63960
63C02
63600
63250
63220
63120
63930
63C01
63350
63290
63300
63840
63630
63C02
63C01
63660
63650
63880
63940
63550
63920
63260
63700
63460
63390
63310
63640
63440
63330
63200
63720
63410
63119
63140
63380
63620
63770
63560
63780
64230
64140
64110
64510
64000
64460
64160
64420
64320
64800
64530
64121
64150
64360
64350
64300
64450
64410
64370
64170
64290
64330
64270
64390
64490
64C02
64220
64120
64130
64C01
64430
64570
64190
64640
64260
64C02
64440
64780
64240
64680
64C02
64C01
64600
64520
64100
64340
64990
64210
64250
64200
64310
64700
64500
64480
64122
65C02
65360
65C02
65C03
65690
65370
65220
65200
65170
65230
65C02
65670
65130
65C03
65250
65710
65190
65410
65330
65C02
65300
65350
65600
65260
65100
65C01
65C01
65380
65120
65110
65320
65310
65290
65270
65430
65000
65390
65140
65500
65800
65700
65460
65420
65490
66430
66330
66680
66000
66450
66350
66200
66C03
66320
66C01
66390
66720
66600
66C03
66140
66530
66310
66420
66C03
66380
66750
66470
66240
66510
66250
66280
66440
66130
66410
66C01
66760
66360
66210
66500
66820
66550
66120
66800
66270
66170
66340
66370
66110
66700
66150
66670
66300
66650
66C02
66400
66290
66190
66260
66480
66230
66740
66160
66C02
66690
66660
66180
67000
67800
67300
67204
67C01
67113
67112
67117
67120
67270
67201
67960
67114
67640
67400
67980
67810
67880
67520
67450
67380
67206
67207
67205
67203
67C01
67540
67115
67116
67460
67202
67140
67390
67600
67230
67210
67650
67150
67860
67730
67680
67750
67920
67820
67220
67310
67130
67870
67530
67420
67190
67280
67560
67570
67710
67320
67490
67260
67440
67340
67330
67350
67430
67700
67290
67170
67970
67790
67670
67250
67930
67660
67360
67470
67160
67510
67110
67580
67690
67630
67480
67500
67720
67240
67770
67410
67550
67760
67850
67840
67610
67590
67620
68600
68280
68320
68740
68000
68180
68125
68127
68770
68150
68C01
68C01
68750
68380
68420
68140
68240
68970
68250
68000
68230
68910
68650
68660
68370
68570
68340
68590
68160
68920
68210
68130
68700
68480
68560
68580
68620
68290
68780
68720
68640
68C02
68690
68760
68960
68116
68118
68820
68800
68550
68830
68C02
68220
68870
68730
68440
68510
68330
68680
68400
68170
68128
68300
68350
68990
68790
68100
68390
68490
68110
68260
68460
68120
68950
68270
68500
68540
68530
68520
68190
68610
68890
68840
68360
68850
68310
69250
69270
69300
69410
69660
69130
69730
69650
69450
69370
69100
69500
69140
69580
69120
69170
69550
69490
69620
69690
69240
69210
69870
69380
69430
69470
69640
69890
69760
69790
69480
69400
69220
69460
69840
69C01
69820
69860
69830
69C01
69610
69530
69126
69770
69630
69260
69590
69290
69570
69850
69280
69510
69930
69230
69670
69390
69420
69970
69700
69440
69360
69520
69780
69560
69340
69540
69350
69600
69310
69110
69160
69680
69124
69150
69740
69330
69720
69800
69960
69320
69190
69200
70180
70100
70000
70700
70600
70360
70150
70140
70190
70120
70130
70240
70200
70110
70290
70270
70400
70230
70440
70250
70300
70500
70320
70800
70210
70280
70160
70170
70310
70220
71260
71250
71960
71520
71570
71700
71850
71680
71870
71220
71118
71000
71170
71110
71120
71800
71140
71130
71740
71340
71160
71600
71510
71550
71400
71540
71150
71190
71320
71360
71490
71760
71990
71670
71200
71530
71460
71450
71710
71420
71210
71430
71300
71230
71410
71640
71240
71390
71100
