61,48.433333,0.083333
61,48.8,0.083333
14,49.366667,0.083333
76,49.5,0.083333
65,42.966667,-0.083333
64,43.283333,-0.083333
33,44.783333,-0.083333
49,47.266667,-0.083333
14,48.966667,-0.083333
65,43.2,0.1
65,43.25,0.1
32,43.516667,0.1
47,44.383333,0.1
24,44.95,0.1
16,45.616667,0.1
16,45.65,0.1
16,45.666667,0.1
72,48.133333,0.1
33,44.883333,-0.1
16,45.833333,-0.1
79,46.2,-0.1
49,47.541667,-0.1
61,48.666667,-0.1
14,49.25,-0.1
65,43.183333,0.116667
65,43.433333,0.116667
16,45.683333,0.116667
16,45.716667,0.116667
72,48.066667,0.116667
61,48.7,0.116667
14,49.283333,0.116667
14,49.333333,0.116667
65,42.883333,-0.116667
65,43.1,-0.116667
65,43.283333,-0.116667
17,45.283333,-0.116667
17,45.95,-0.116667
72,47.783333,-0.116667
65,43.116667,0.133333
65,43.233333,0.133333
33,44.65,0.133333
24,45.066667,0.133333
14,49.283333,0.133333
76,49.5,0.133333
76,49.6,0.133333
64,43.216667,-0.133333
64,43.4,-0.133333
64,43.566667,-0.133333
33,45.016667,-0.133333
79,46.733333,-0.133333
65,43.2,0.15
32,43.433333,0.15
32,43.783333,0.15
16,45.45,0.15
16,45.65,0.15
16,45.866667,0.15
86,46.783333,0.15
49,47.383333,0.15
72,47.966667,0.15
14,49.4,0.15
76,49.533333,0.15
33,44.566667,-0.15
16,45.65,-0.15
79,46.5,-0.15
79,46.833333,-0.15
61,48.566667,-0.15
14,49.166667,-0.15
65,43.033333,0.166667
47,44.533333,0.166667
33,44.866667,0.166667
16,45.266667,0.166667
64,43.383333,-0.166667
32,43.716667,-0.166667
33,44.55,-0.166667
17,45.916667,-0.166667
72,47.683333,-0.166667
14,49.133333,-0.166667
86,46.433333,0.183333
86,46.683333,0.183333
37,47.2,0.183333
72,47.933333,0.183333
72,48.366667,0.183333
14,49.1,0.183333
32,43.766667,-0.183333
32,43.85,-0.183333
33,44.833333,-0.183333
79,46.1,-0.183333
14,49.266667,-0.183333
72,48,0.2
16,45.65,0.2
16,45.666667,0.2
86,46.233333,0.2
53,48.45,-0.2
16,46,0.216667
32,43.983333,0.216667
37,47.283333,0.216667
61,48.8,0.216667
76,49.566667,0.216667
33,45,-0.216667
16,45.55,-0.216667
53,48.333333,-0.216667
14,48.916667,-0.216667
14,49.183333,-0.216667
65,42.791667,0.225
32,43.85,0.233333
47,44.216667,0.233333
47,44.366667,0.233333
47,44.65,0.233333
24,45.116667,0.233333
16,45.666667,0.233333
16,45.983333,0.233333
72,48.033333,0.233333
72,48.166667,0.233333
61,48.85,0.233333
64,43.3,-0.233333
16,45.383333,-0.233333
16,45.666667,-0.233333
79,46.583333,-0.233333
72,47.733333,-0.233333
72,47.883333,-0.233333
61,48.816667,-0.233333
14,49.25,-0.233333
14,49.266667,-0.233333
32,43.583333,0.25
47,44.433333,0.25
16,45.916667,0.25
86,46.2,0.25
37,47.55,0.25
61,48.683333,0.25
14,49.05,0.25
76,49.516667,0.25
76,49.716667,0.25
40,43.9,-0.25
33,44.283333,-0.25
33,44.483333,-0.25
33,44.666667,-0.25
33,44.766667,-0.25
79,46.316667,-0.25
72,47.95,-0.25
14,49.15,-0.25
14,49.216667,-0.25
14,49.283333,-0.25
24,45,0.266667
65,43.3,0.266667
32,43.433333,0.266667
32,43.933333,0.266667
47,44.1,0.266667
86,46.35,0.266667
86,46.583333,0.266667
86,46.716667,0.266667
86,46.9,0.266667
72,47.683333,0.266667
72,47.833333,0.266667
72,48.016667,0.266667
40,43.7,-0.266667
33,44.916667,-0.266667
33,44.966667,-0.266667
16,45.8,-0.266667
79,47.05,-0.266667
53,48.4,-0.266667
14,49.016667,-0.266667
14,49.183333,-0.266667
65,43.033333,0.283333
65,43.333333,0.283333
47,44.166667,0.283333
16,45.55,0.283333
86,46.533333,0.283333
72,47.766667,0.283333
72,47.983333,0.283333
14,49.233333,0.283333
76,49.583333,0.283333
65,43,-0.283333
33,44.883333,-0.283333
79,46.433333,-0.283333
14,49.183333,-0.283333
14,49.25,-0.283333
86,46.833333,0.3
37,47.133333,0.3
61,48.55,0.3
14,49.4,0.3
17,45.166667,-0.3
17,45.516667,-0.3
16,45.6,-0.3
16,45.716667,-0.3
14,49.116667,-0.3
14,49.2,-0.3
14,49.233333,-0.3
14,49.283333,-0.3
86,46.416667,0.316667
86,46.633333,0.316667
86,46.666667,0.316667
76,49.533333,0.316667
64,43.25,-0.316667
64,43.283333,-0.316667
33,44.616667,-0.316667
33,44.9,-0.316667
17,45.883333,-0.316667
79,46.683333,-0.316667
79,46.75,-0.316667
79,46.933333,-0.316667
53,48.15,-0.316667
61,48.616667,-0.316667
14,49.166667,-0.316667
14,49.2,-0.316667
14,49.3,-0.316667
65,42.883333,0.333333
65,43.15,0.333333
47,44.483333,0.333333
16,45.783333,0.333333
86,46.4,0.333333
86,46.55,0.333333
86,46.583333,0.333333
72,48.033333,0.333333
61,48.65,0.333333
61,48.833333,0.333333
61,48.933333,0.333333
14,49.016667,0.333333
76,49.733333,0.333333
33,44.633333,-0.333333
33,44.7,-0.333333
53,48.05,-0.333333
14,49.05,-0.333333
32,43.633333,0.35
47,44.3,0.35
24,44.833333,0.35
24,44.95,0.35
24,45.3,0.35
86,46.4,0.35
37,47.3,0.35
72,48.066667,0.35
64,43.366667,-0.35
64,43.45,-0.35
40,44.066667,-0.35
79,46.366667,-0.35
49,47.266667,-0.35
49,47.633333,-0.35
14,48.866667,-0.35
14,49.016667,-0.35
14,49.183333,-0.35
14,49.3,-0.35
47,44.65,0.366667
24,44.783333,0.366667
86,46.65,0.366667
14,49.166667,0.366667
27,49.433333,0.366667
64,43.283333,-0.366667
64,43.3,-0.366667
40,43.766667,-0.366667
40,43.966667,-0.366667
79,46.566667,-0.366667
79,46.683333,-0.366667
53,48.25,-0.366667
61,48.516667,-0.366667
14,49.216667,-0.366667
14,49.25,-0.366667
14,49.316667,-0.366667
65,42.95,0.383333
65,43.033333,0.383333
65,43.15,0.383333
65,43.2,0.383333
16,45.9,0.383333
16,45.933333,0.383333
61,48.733333,0.383333
27,49.2,0.383333
33,45.1,-0.383333
79,46.35,-0.383333
79,46.583333,-0.383333
14,49.15,-0.383333
14,49.166667,-0.383333
65,42.883333,0.4
47,44.333333,0.4
24,44.666667,0.4
72,47.766667,0.4
61,48.566667,0.4
64,43.3,-0.4
33,44.883333,-0.4
17,45.85,-0.4
79,46.383333,-0.4
49,47.45,-0.4
49,47.616667,-0.4
14,49.083333,-0.4
14,49.333333,-0.4
72,48,0.416667
65,42.816667,0.416667
47,44.216667,0.416667
47,44.616667,0.416667
16,45.533333,0.416667
86,46.116667,0.416667
86,46.266667,0.416667
86,46.55,0.416667
72,47.933333,0.416667
64,43,-0.416667
33,44.883333,-0.416667
33,44.95,-0.416667
79,46.283333,-0.416667
49,47.083333,-0.416667
53,47.933333,-0.416667
61,48.566667,-0.416667
14,49.166667,-0.416667
14,49.333333,-0.416667
47,44.133333,0.433333
47,44.45,0.433333
86,46.7,0.433333
86,46.733333,0.433333
72,48.083333,0.433333
72,48.116667,0.433333
64,43.116667,-0.433333
40,43.616667,-0.433333
33,44.483333,-0.433333
79,46.783333,-0.433333
49,47.5,-0.433333
49,47.533333,-0.433333
49,47.75,-0.433333
14,49.15,-0.433333
14,49.2,-0.433333
14,49.283333,-0.433333
32,43.616667,0.45
32,43.733333,0.45
24,45.183333,0.45
16,46.033333,0.45
86,46.833333,0.45
37,47.15,0.45
37,47.45,0.45
27,48.95,0.45
27,49.416667,0.45
76,49.666667,0.45
33,44.383333,-0.45
33,44.716667,-0.45
33,45.116667,-0.45
33,45.25,-0.45
79,46.983333,-0.45
49,47.7,-0.45
61,48.7,-0.45
14,49.183333,-0.45
14,49.333333,-0.45
47,44.283333,0.466667
86,46.6,0.466667
86,46.916667,0.466667
37,47.266667,0.466667
61,48.55,0.466667
76,49.75,0.466667
64,43.133333,-0.466667
17,45.316667,-0.466667
17,45.383333,-0.466667
79,46.166667,-0.466667
79,46.316667,-0.466667
49,47.516667,-0.466667
14,49.216667,-0.466667
65,43.066667,0.483333
24,44.85,0.483333
86,46.616667,0.483333
76,49.616667,0.483333
64,43.266667,-0.483333
33,44.7,-0.483333
17,45.383333,-0.483333
79,46.75,-0.483333
49,47.183333,-0.483333
49,47.4,-0.483333
14,48.916667,-0.483333
14,49.15,-0.483333
14,49.3,-0.483333
24,45.5,0.5
72,48.05,0.5
61,48.416667,0.5
64,43.333333,-0.5
40,43.833333,-0.5
40,43.883333,-0.5
33,44.766667,-0.5
33,44.883333,-0.5
17,45.55,-0.5
49,47.566667,-0.5
61,48.733333,-0.5
65,43.183333,0.516667
32,43.383333,0.516667
16,46.033333,0.516667
76,49.783333,0.516667
33,44.816667,-0.516667
33,44.85,-0.516667
33,44.9,-0.516667
79,46.766667,-0.516667
49,47.416667,-0.516667
53,48.033333,-0.516667
53,48.15,-0.516667
53,48.366667,-0.516667
14,49.166667,-0.516667
65,43.283333,0.533333
32,43.7,0.533333
86,46.85,0.533333
61,48.65,0.533333
27,49.016667,0.533333
27,49.2,0.533333
64,43.183333,-0.533333
64,43.45,-0.533333
64,43.55,-0.533333
40,44.05,-0.533333
33,44.8,-0.533333
33,44.85,-0.533333
33,44.866667,-0.533333
33,45.016667,-0.533333
14,49.333333,-0.533333
65,43.066667,0.55
47,44.666667,0.55
24,44.833333,0.55
24,45.166667,0.55
16,45.8,0.55
86,46.45,0.55
72,47.966667,0.55
64,43.4,-0.55
33,44.6,-0.55
33,44.766667,-0.55
17,45.716667,-0.55
79,46.316667,-0.55
79,46.483333,-0.55
49,47.466667,-0.55
53,48.3,-0.55
61,48.666667,-0.55
61,48.783333,-0.55
14,48.85,-0.55
61,48.85,-0.55
31,43.2,0.566667
47,44.216667,0.566667
16,45.683333,0.566667
16,45.85,0.566667
72,47.7,0.566667
72,47.816667,0.566667
61,48.35,0.566667
64,43.35,-0.566667
33,44.833333,-0.566667
79,46.783333,-0.566667
49,47.616667,-0.566667
53,47.983333,-0.566667
14,48.95,-0.566667
65,43,0.583333
32,43.35,0.583333
32,43.65,0.583333
47,44.133333,0.583333
47,44.5,0.583333
76,49.833333,0.583333
79,46.233333,-0.583333
79,46.316667,-0.583333
79,46.633333,-0.583333
49,47.266667,-0.583333
49,47.316667,-0.583333
49,47.5,-0.583333
53,47.783333,-0.583333
14,49.333333,-0.583333
31,42.833333,0.6
32,43.533333,0.6
86,46.6,0.6
37,47.266667,0.6
37,47.4,0.6
61,48.466667,0.6
27,49.1,0.6
64,42.983333,-0.6
40,43.716667,-0.6
33,44.733333,-0.6
33,44.816667,-0.6
17,45.483333,-0.6
85,46.366667,-0.6
79,46.866667,-0.6
49,47.383333,-0.6
49,47.416667,-0.6
14,49.2,-0.6
32,43.983333,0.616667
32,44.016667,0.616667
47,44.2,0.616667
47,44.4,0.616667
47,44.45,0.616667
24,45.233333,0.616667
86,46.716667,0.616667
37,47.05,0.616667
37,47.333333,0.616667
76,49.516667,0.616667
64,43.166667,-0.616667
64,43.4,-0.616667
33,44.766667,-0.616667
33,44.8,-0.616667
33,44.866667,-0.616667
33,44.883333,-0.616667
33,45.25,-0.616667
17,45.85,-0.616667
79,46.266667,-0.616667
49,47.066667,-0.616667
61,48.5,-0.616667
61,48.533333,-0.616667
14,49.333333,-0.616667
47,44.166667,0.633333
47,44.2,0.633333
24,45.283333,0.633333
24,45.683333,0.633333
72,48.083333,0.633333
27,49.233333,0.633333
27,49.433333,0.633333
76,49.466667,0.633333
76,49.533333,0.633333
76,49.6,0.633333
40,43.583333,-0.633333
33,44.5,-0.633333
33,44.833333,-0.633333
33,44.916667,-0.633333
33,45.216667,-0.633333
85,46.55,-0.633333
49,47.466667,-0.633333
61,48.683333,-0.633333
14,49.016667,-0.633333
40,44.36596,-0.64616
31,43.066667,0.65
31,43.266667,0.65
24,45.4,0.65
86,46.116667,0.65
86,46.233333,0.65
86,46.666667,0.65
37,47.383333,0.65
27,49.316667,0.65
33,44.883333,-0.65
79,46.766667,-0.65
49,47.133333,-0.65
49,47.383333,-0.65
49,47.666667,-0.65
53,48.083333,-0.65
53,48.166667,-0.65
31,42.966667,0.666667
32,43.733333,0.666667
47,44.066667,0.666667
47,44.133333,0.666667
47,44.233333,0.666667
47,44.616667,0.666667
24,45.2,0.666667
86,46.45,0.666667
37,47.35,0.666667
37,47.4,0.666667
37,47.566667,0.666667
61,48.566667,0.666667
17,45.683333,-0.666667
17,45.783333,-0.666667
32,43.433333,0.683333
47,44.183333,0.683333
47,44.416667,0.683333
24,44.733333,0.683333
24,44.916667,0.683333
24,45.25,0.683333
37,47.383333,0.683333
72,48.233333,0.683333
27,49.35,0.683333
64,43.45,-0.683333
40,44.375,-0.683333
33,44.866667,-0.683333
17,46.05,-0.683333
85,46.383333,-0.683333
49,47.1,-0.683333
53,48.133333,-0.683333
24,45.166667,0.7
16,46.1,0.7
37,47.466667,0.7
27,48.916667,0.7
27,49.166667,0.7
64,43.15,-0.7
17,45.6,-0.7
53,48.066667,-0.7
14,49.1,-0.7
31,42.883333,0.716667
31,43.066667,0.716667
32,43.983333,0.716667
24,45.183333,0.716667
16,45.866667,0.716667
37,47.283333,0.716667
37,47.333333,0.716667
27,49.15,0.716667
53,48,-0.716667
40,43.666667,-0.716667
40,44.083333,-0.716667
33,45.066667,-0.716667
17,46.016667,-0.716667
49,47.216667,-0.716667
61,48.683333,-0.716667
14,49.083333,-0.716667
32,43.733333,0.733333
32,43.85,0.733333
24,45.216667,0.733333
37,47.1,0.733333
37,47.366667,0.733333
41,47.75,0.733333
27,48.833333,0.733333
27,49.1,0.733333
53,47.916667,-0.733333
53,48.166667,-0.733333
14,48.816667,-0.733333
14,49.333333,-0.733333
24,45.066667,0.75
87,45.766667,0.75
86,46.8,0.75
72,47.833333,0.75
72,47.95,0.75
61,48.225,0.75
61,48.35,0.75
61,48.5,0.75
61,48.75,0.75
40,43.6,-0.75
33,45.033333,-0.75
79,46.883333,-0.75
53,48.316667,-0.75
72,48,0.766667
37,46.866667,0.766667
37,47.4,0.766667
61,48.416667,0.766667
33,44.616667,-0.766667
33,44.833333,-0.766667
85,46.616667,-0.766667
49,47.35,-0.766667
53,48.016667,-0.766667
53,48.066667,-0.766667
14,49.25,-0.766667
32,43.716667,0.783333
24,45.533333,0.783333
41,47.833333,0.783333
76,49.833333,0.783333
40,44,-0.783333
40,43.65,-0.783333
40,43.683333,-0.783333
49,47.7,-0.783333
27,48.67957,0.7847
32,43.866667,0.8
47,44.3,0.8
24,44.85,0.8
86,46.25,0.8
27,48.983333,0.8
27,48.983333,0.8
76,49.55,0.8
76,49.65,0.8
76,49.85,0.8
76,49.866667,0.8
17,45.9,-0.8
49,47.5,-0.8
53,48.1,-0.8
53,48.4,-0.8
50,48.683333,-0.8
47,44.35,0.816667
87,45.866667,0.816667
27,48.766667,0.816667
27,49.066667,0.816667
27,49.183333,0.816667
76,49.45,0.816667
76,49.466667,0.816667
76,49.7,0.816667
64,43.3,-0.816667
40,43.8,-0.816667
40,44.216667,-0.816667
17,46.2,-0.816667
53,47.816667,-0.816667
61,48.466667,-0.816667
32,43.583333,0.833333
82,44.116667,0.833333
24,45.216667,0.833333
86,46.483333,0.833333
37,47.55,0.833333
27,49.3,0.833333
40,43.916667,-0.833333
33,44.933333,-0.833333
33,45.216667,-0.833333
17,45.733333,-0.833333
17,45.866667,-0.833333
50,48.6,-0.833333
14,49.183333,-0.833333
32,43.416667,0.85
87,45.65,0.85
87,46.05,0.85
86,46.533333,0.85
37,47.266667,0.85
27,49.383333,0.85
49,47.35,-0.85
53,47.966667,-0.85
16,45.95308,0.85879
24,44.85,0.866667
87,45.883333,0.866667
37,47.45,0.866667
85,46.433333,-0.866667
85,46.833333,-0.866667
49,47.2,-0.866667
49,47.383333,-0.866667
53,48.233333,-0.866667
53,48.466667,-0.866667
31,43.366667,0.883333
47,44.266667,0.883333
86,46.7,0.883333
27,48.85,0.883333
76,49.466667,0.883333
85,46.366667,-0.883333
49,47.066667,-0.883333
53,48.016667,-0.883333
50,49.083333,-0.883333
31,43,0.9
31,43.133333,0.9
32,43.55,0.9
82,44.066667,0.9
47,44.566667,0.9
28,48.316667,0.9
28,48.683333,0.9
27,49.283333,0.9
40,43.6,-0.9
40,43.766667,-0.9
33,45.35,-0.9
85,46.716667,-0.9
85,46.883333,-0.9
17,46.183333,-0.908333
82,44,0.916667
24,45.516667,0.916667
87,45.7,0.916667
87,46.233333,0.916667
37,47.316667,0.916667
28,48.2,0.916667
27,48.916667,0.916667
76,49.816667,0.916667
85,46.516667,-0.916667
49,47.316667,-0.916667
50,48.616667,-0.916667
14,48.883333,-0.916667
14,49.316667,-0.916667
24,44.883333,0.933333
24,45.216667,0.933333
37,47.25,0.933333
64,43.266667,-0.933333
17,46.116667,-0.933333
85,46.566667,-0.933333
49,47.066667,-0.933333
49,47.15,-0.933333
53,48.3,-0.933333
50,49.15,-0.933333
31,43.216667,0.95
82,44.183333,0.95
47,44.383333,0.95
37,46.833333,0.95
41,48.066667,0.95
27,49.216667,0.95
76,49.55,0.95
85,47,-0.95
64,43.016667,-0.95
17,45.566667,-0.95
85,46.433333,-0.95
53,47.883333,-0.95
50,48.733333,-0.95
82,43.858333,0.966667
82,44.25,0.966667
47,44.6,0.966667
24,45.6,0.966667
41,47.716667,0.966667
28,48.683333,0.966667
76,49.483333,0.966667
76,49.616667,0.966667
76,49.883333,0.966667
17,45.983333,-0.966667
49,47.166667,-0.966667
49,47.733333,-0.966667
50,48.516667,-0.966667
50,48.683333,-0.966667
32,43.566667,0.983333
87,45.95,0.983333
36,46.683333,0.983333
37,47.416667,0.983333
76,49.366667,0.983333
64,43.416667,-0.983333
33,44.65,-0.983333
17,45.866667,-0.983333
17,45.933333,-0.983333
85,46.8,-0.983333
14,48.9,-0.983333
14,49.333333,-0.983333
31,43.15,1.016667
31,43.3,1.016667
82,44.1,1.016667
24,45.15,1.016667
37,47.116667,1.016667
76,49.483333,1.016667
17,46.166667,-1.016667
85,46.383333,-1.016667
49,47.066667,-1.016667
82,44,1.033333
87,45.616667,1.033333
76,49.283333,1.033333
76,49.316667,1.033333
76,49.416667,1.033333
76,49.433333,1.033333
76,49.466667,1.033333
76,49.833333,1.033333
40,43.616667,-1.033333
40,43.65,-1.033333
33,44.7,-1.033333
17,45.633333,-1.033333
17,45.65,-1.033333
17,45.716667,-1.033333
17,45.9,-1.033333
17,46.25,-1.033333
44,47.466667,-1.033333
53,48.233333,-1.033333
50,49.05,-1.033333
87,45.866667,1.05
87,46.116667,1.05
28,48.15,1.05
76,49.483333,1.05
76,49.583333,1.05
40,43.716667,-1.05
33,45.083333,-1.05
17,45.7,-1.05
17,45.733333,-1.05
49,47.116667,-1.05
53,47.9,-1.05
50,48.616667,-1.05
33,45.358333,-1.058333
32,43.566667,1.066667
24,44.833333,1.066667
24,45.483333,1.066667
36,46.85,1.066667
37,47.466667,1.066667
28,48.3,1.066667
28,48.5,1.066667
27,49.1,1.066667
33,44.633333,-1.066667
33,45.2,-1.066667
33,45.541667,-1.066667
17,45.85,-1.066667
17,46.183333,-1.066667
85,46.783333,-1.066667
49,47.016667,-1.066667
49,47.583333,-1.066667
53,48.166667,-1.066667
50,49.083333,-1.066667
40,44.483333,-1.075
33,44.983333,-1.079
09,43.083333,1.083333
87,45.766667,1.083333
86,46.4,1.083333
76,49.433333,1.083333
76,49.466667,1.083333
76,49.516667,1.083333
76,49.75,1.083333
76,49.933333,1.083333
33,45.441667,-1.083333
17,45.633333,-1.083333
17,46.066667,-1.083333
17,46.15,-1.083333
17,46.25,-1.083333
85,46.916667,-1.083333
50,49.216667,-1.083333
41,48,1.1
09,43.083333,1.1
82,44.333333,1.1
41,47.8,1.1
28,48.266667,1.1
27,48.766667,1.1
27,49.15,1.1
27,49.3,1.1
76,49.333333,1.1
76,49.383333,1.1
76,49.416667,1.1
40,43.583333,-1.1
33,44.74288,-1.1
17,45.733333,-1.1
17,45.983333,-1.1
17,46.133333,-1.1
17,46.183333,-1.1
50,48.783333,-1.1
50,49.016667,-1.1
50,49.116667,-1.1
31,43.25,1.116667
31,43.466667,1.116667
31,43.783333,1.116667
24,44.666667,1.116667
87,46.233333,1.116667
76,49.4,1.116667
76,49.466667,1.116667
33,45.508333,-1.116667
85,46.75,-1.116667
49,47.033333,-1.116667
49,47.1,-1.116667
49,47.333333,-1.116667
53,47.966667,-1.116667
50,49.183333,-1.116667
87,46,1.133333
09,43.066667,1.133333
82,44.3,1.133333
24,45.316667,1.133333
24,45.416667,1.133333
87,45.8,1.133333
87,45.85,1.133333
76,49.466667,1.133333
76,49.883333,1.133333
40,43.666667,-1.133333
17,45.733333,-1.133333
17,45.766667,-1.133333
17,46.183333,-1.133333
85,46.9,-1.133333
44,47.433333,-1.133333
49,47.716667,-1.133333
50,48.966667,-1.133333
33,44.6343,-1.13704
33,44.7671,-1.1394
31,43.35,1.15
31,43.55,1.15
46,44.55,1.15
87,45.716667,1.15
28,48.533333,1.15
28,48.766667,1.15
27,48.933333,1.15
27,48.933333,1.15
27,49.016667,1.15
76,49.4,1.15
76,49.6,1.15
40,43.883333,-1.15
40,44.333333,-1.15
17,45.716667,-1.15
17,46.166667,-1.15
85,46.533333,-1.15
35,48.066667,-1.15
50,48.85,-1.15
33,44.65889,-1.16355
82,43.95,1.166667
36,46.55,1.166667
28,48.55,1.166667
27,48.991667,1.166667
76,49.666667,1.166667
64,43.15,-1.166667
64,43.3,-1.166667
40,44.391667,-1.166667
85,46.633333,-1.166667
44,47.366667,-1.166667
35,48.216667,-1.166667
35,48.333333,-1.166667
50,48.616667,-1.166667
50,48.733333,-1.166667
50,49.083333,-1.166667
17,46.016667,-1.175
46,44.483333,1.183333
87,45.933333,1.183333
37,47.266667,1.183333
41,47.483333,1.183333
27,49.316667,1.183333
76,49.9,1.183333
44,47.05,-1.183333
44,47.683333,-1.183333
53,47.833333,-1.183333
35,48.166667,-1.183333
50,49.15,-1.183333
24,45.083333,1.2
24,45.233333,1.2
76,49.383333,1.2
76,49.866667,1.2
64,43.483333,-1.2
40,44.216667,-1.2
17,45.9,-1.2
85,47.016667,-1.2
35,48.35,-1.2
82,43.8,1.216667
24,45.15,1.216667
87,45.816667,1.216667
87,46.116667,1.216667
41,47.566667,1.216667
28,48.483333,1.216667
27,49.25,1.216667
27,49.283333,1.216667
85,46.466667,-1.216667
35,47.85,-1.216667
50,48.55,-1.216667
46,44.466667,1.233333
24,44.733333,1.233333
24,45.116667,1.233333
87,45.8,1.233333
87,45.866667,1.233333
41,47.316667,1.233333
27,49.233333,1.233333
27,49.316667,1.233333
76,49.783333,1.233333
44,47.533333,-1.233333
50,49.066667,-1.233333
31,43.616667,1.25
82,44.133333,1.25
24,44.833333,1.25
87,45.85,1.25
87,46.233333,1.25
36,46.616667,1.25
41,47.5,1.25
41,47.783333,1.25
28,48.766667,1.25
27,49.3,1.25
76,49.433333,1.25
85,46.9,-1.25
85,47.066667,-1.25
09,42.9,1.266667
09,43.083333,1.266667
31,43.233333,1.266667
31,43.45,1.266667
82,43.883333,1.266667
87,46.35,1.266667
36,46.9,1.266667
27,48.816667,1.266667
27,49.333333,1.266667
27,49.333333,1.266667
76,49.533333,1.266667
76,49.75,1.266667
64,43.366667,-1.266667
17,46.166667,-1.266667
49,47.333333,-1.266667
50,48.75,-1.266667
50,49.6,-1.266667
28,48,1.283333
82,44.05,1.283333
87,45.75,1.283333
41,47.95,1.283333
27,48.816667,1.283333
44,47.283333,-1.283333
44,47.4,-1.283333
35,48.016667,-1.283333
35,48.15,-1.283333
50,49.633333,-1.283333
31,43.566667,1.3
31,43.616667,1.3
24,45.016667,1.3
87,45.833333,1.3
41,47.683333,1.3
28,48.716667,1.3
76,49.983333,1.3
40,43.8,-1.3
40,43.883333,-1.3
40,43.95,-1.3
17,46.15,-1.3
85,46.383333,-1.3
85,46.45,-1.3
35,47.933333,-1.3
31,43.516667,1.316667
31,43.683333,1.316667
46,44.666667,1.316667
19,45.15,1.316667
19,45.25,1.316667
87,45.5,1.316667
87,45.766667,1.316667
87,45.866667,1.316667
87,45.9,1.316667
27,48.8,1.316667
